Y: 888-975
Predict()
Q[i,i] =7400 MY = 4,765625 SDY = 3,91608137803277 Max=17
Q[i,i] =7500 MY = 4,765625 SDY = 3,95972768752789 Max=17
Q[i,i] =7600 MY = 4,765625 SDY = 3,95972768752789 Max=17
Q[i,i] =7700 MY = 4,765625 SDY = 3,95972768752789 Max=17
Q[i,i] =7800 MY = 4,765625 SDY = 3,95972768752789 Max=17
Q[i,i] =7900 MY = 4,765625 SDY = 3,95972768752789 Max=17
Q[i,i] =8000 MY = 4,765625 SDY = 3,95972768752789 Max=17
Q[i,i] =8100 MY = 4,765625 SDY = 3,95972768752789 Max=17
Q[i,i] =8200 MY = 4,765625 SDY = 3,95972768752789 Max=17
Q[i,i] =8300 MY = 4,78125 SDY = 3,9467896368441 Max=17
Q[i,i] =8400 MY = 4,78125 SDY = 3,9467896368441 Max=17
Q[i,i] =8500 MY = 4,765625 SDY = 3,95577974100872 Max=17
Q[i,i] =8600 MY = 4,78125 SDY = 3,9388638510997 Max=17
Q[i,i] =8700 MY = 4,78125 SDY = 3,9388638510997 Max=17
Q[i,i] =8800 MY = 4,78125 SDY = 3,9388638510997 Max=17
Q[i,i] =8900 MY = 4,78125 SDY = 3,9388638510997 Max=17
Q[i,i] =9000 MY = 4,78125 SDY = 3,9388638510997 Max=17
Q[i,i] =9100 MY = 4,765625 SDY = 3,89206800549207 Max=17
Q[i,i] =9200 MY = 4,796875 SDY = 3,92579485383215 Max=17
Q[i,i] =9300 MY = 4,796875 SDY = 3,92579485383215 Max=17
Q[i,i] =9400 MY = 4,78125 SDY = 3,89899325948379 Max=17
Q[i,i] =9500 MY = 4,78125 SDY = 3,89899325948379 Max=17
Q[i,i] =9600 MY = 4,78125 SDY = 3,89899325948379 Max=17
Q[i,i] =9700 MY = 4,78125 SDY = 3,89899325948379 Max=17
Q[i,i] =9800 MY = 4,78125 SDY = 3,89899325948379 Max=17
Q[i,i] =9900 MY = 4,78125 SDY = 3,89899325948379 Max=17
Q[i,i] =10000 MY = 4,78125 SDY = 3,89899325948379 Max=17
Q[i,i] =10100 MY = 4,78125 SDY = 3,89899325948379 Max=17
Q[i,i] =10200 MY = 4,78125 SDY = 3,89899325948379 Max=17
Q[i,i] =10300 MY = 4,78125 SDY = 3,89899325948379 Max=17
Q[i,i] =10400 MY = 4,78125 SDY = 3,89899325948379 Max=17
Q[i,i] =10500 MY = 4,78125 SDY = 3,89899325948379 Max=17
Q[i,i] =10600 MY = 4,78125 SDY = 3,89899325948379 Max=17
Q[i,i] =10700 MY = 4,78125 SDY = 3,89899325948379 Max=17
Q[i,i] =10800 MY = 4,796875 SDY = 3,92977292402182 Max=17
Q[i,i] =10900 MY = 4,796875 SDY = 3,92977292402182 Max=17
Q[i,i] =11000 MY = 4,796875 SDY = 3,92977292402182 Max=17
Q[i,i] =11100 MY = 4,796875 SDY = 3,92977292402182 Max=17
Q[i,i] =11200 MY = 4,796875 SDY = 3,92977292402182 Max=17
Q[i,i] =11300 MY = 4,796875 SDY = 3,92977292402182 Max=17
Q[i,i] =11400 MY = 4,78125 SDY = 3,93489497159708 Max=17
Q[i,i] =11500 MY = 4,796875 SDY = 3,96933435658613 Max=17
