Y: 258-278
Predict()
Q[i,i] =0 MY = 22,1052631578947 SDY = 14,6175623889179 Max=51
Q[i,i] =2600 MY = 6,31578947368421 SDY = 5,47773129737166 Max=17
Q[i,i] =2700 MY = 6,31578947368421 SDY = 5,47773129737166 Max=17
Q[i,i] =2800 MY = 6,26315789473684 SDY = 5,50446809192943 Max=17
Q[i,i] =2900 MY = 6,26315789473684 SDY = 5,50446809192943 Max=17
Q[i,i] =3000 MY = 6,26315789473684 SDY = 5,50446809192943 Max=17
Q[i,i] =3100 MY = 6,31578947368421 SDY = 5,48733116588563 Max=17
Q[i,i] =3200 MY = 6,31578947368421 SDY = 5,4294773576037 Max=17
Q[i,i] =3300 MY = 6,31578947368421 SDY = 5,4294773576037 Max=17
Q[i,i] =3400 MY = 6,31578947368421 SDY = 5,4294773576037 Max=17
Q[i,i] =3500 MY = 6,31578947368421 SDY = 5,4294773576037 Max=17
Q[i,i] =3600 MY = 6,31578947368421 SDY = 5,4294773576037 Max=17
Q[i,i] =3700 MY = 6,31578947368421 SDY = 5,4294773576037 Max=17
Q[i,i] =3800 MY = 6,31578947368421 SDY = 5,4294773576037 Max=17
Q[i,i] =3900 MY = 6,36842105263158 SDY = 5,40185666245061 Max=17
Q[i,i] =4000 MY = 6,31578947368421 SDY = 5,43916239274266 Max=17
Q[i,i] =4100 MY = 6,31578947368421 SDY = 5,43916239274266 Max=17
Q[i,i] =4200 MY = 6,26315789473684 SDY = 5,36893702370804 Max=17
Q[i,i] =4300 MY = 6,26315789473684 SDY = 5,36893702370804 Max=17
Q[i,i] =4400 MY = 6,26315789473684 SDY = 5,36893702370804 Max=17
Q[i,i] =4500 MY = 6,31578947368421 SDY = 5,33165947879119 Max=17
Q[i,i] =4600 MY = 6,31578947368421 SDY = 5,33165947879119 Max=17
Q[i,i] =4700 MY = 6,31578947368421 SDY = 5,33165947879119 Max=17
Q[i,i] =4800 MY = 6,31578947368421 SDY = 5,33165947879119 Max=17
Q[i,i] =4900 MY = 6,26315789473684 SDY = 5,34929513569344 Max=17
Q[i,i] =5000 MY = 6,31578947368421 SDY = 5,33165947879119 Max=17
Q[i,i] =5100 MY = 6,31578947368421 SDY = 5,33165947879119 Max=17
Q[i,i] =5200 MY = 6,31578947368421 SDY = 5,33165947879119 Max=17
Q[i,i] =5300 MY = 6,31578947368421 SDY = 5,33165947879119 Max=17
Q[i,i] =5400 MY = 6,31578947368421 SDY = 5,33165947879119 Max=17
Q[i,i] =5500 MY = 6,42105263157895 SDY = 5,2547300944626 Max=17
Q[i,i] =5600 MY = 6,42105263157895 SDY = 5,2547300944626 Max=17
Q[i,i] =5700 MY = 6,42105263157895 SDY = 5,2547300944626 Max=17
Q[i,i] =5800 MY = 6,42105263157895 SDY = 5,2547300944626 Max=17
Q[i,i] =5900 MY = 6,42105263157895 SDY = 5,2547300944626 Max=17
Q[i,i] =6000 MY = 6,36842105263158 SDY = 5,30352937417289 Max=17
Q[i,i] =6100 MY = 6,36842105263158 SDY = 5,30352937417289 Max=17
Q[i,i] =6200 MY = 6,36842105263158 SDY = 5,30352937417289 Max=17
Q[i,i] =6300 MY = 6,36842105263158 SDY = 5,30352937417289 Max=17
Q[i,i] =6400 MY = 6,36842105263158 SDY = 5,30352937417289 Max=17
Q[i,i] =6500 MY = 6,36842105263158 SDY = 5,30352937417289 Max=17
Q[i,i] =6600 MY = 6,36842105263158 SDY = 5,30352937417289 Max=17
Q[i,i] =6700 MY = 6,36842105263158 SDY = 5,30352937417289 Max=17
Q[i,i] =6800 MY = 6,36842105263158 SDY = 5,30352937417289 Max=17
Q[i,i] =6900 MY = 6,36842105263158 SDY = 5,30352937417289 Max=17
Q[i,i] =7000 MY = 6,42105263157895 SDY = 5,393131982084 Max=17
Q[i,i] =7100 MY = 6,42105263157895 SDY = 5,393131982084 Max=17
Q[i,i] =7200 MY = 6,42105263157895 SDY = 5,393131982084 Max=17
Q[i,i] =7300 MY = 6,42105263157895 SDY = 5,393131982084 Max=17
Q[i,i] =7400 MY = 6,42105263157895 SDY = 5,393131982084 Max=17
Q[i,i] =7500 MY = 6,42105263157895 SDY = 5,393131982084 Max=17
Q[i,i] =7600 MY = 6,42105263157895 SDY = 5,393131982084 Max=17
Q[i,i] =7700 MY = 6,42105263157895 SDY = 5,393131982084 Max=17
Q[i,i] =7800 MY = 6,42105263157895 SDY = 5,393131982084 Max=17
Q[i,i] =7900 MY = 6,42105263157895 SDY = 5,393131982084 Max=17
Q[i,i] =8000 MY = 6,42105263157895 SDY = 5,393131982084 Max=17
Q[i,i] =8100 MY = 6,42105263157895 SDY = 5,393131982084 Max=17
Q[i,i] =8200 MY = 6,42105263157895 SDY = 5,393131982084 Max=17
Q[i,i] =8300 MY = 6,42105263157895 SDY = 5,393131982084 Max=17
Q[i,i] =8400 MY = 6,42105263157895 SDY = 5,393131982084 Max=17
Q[i,i] =8500 MY = 6,36842105263158 SDY = 5,45035514357879 Max=17
Q[i,i] =8600 MY = 6,36842105263158 SDY = 5,45035514357879 Max=17
Q[i,i] =8700 MY = 6,36842105263158 SDY = 5,45035514357879 Max=17
Q[i,i] =8800 MY = 6,36842105263158 SDY = 5,45035514357879 Max=17
Q[i,i] =8900 MY = 6,36842105263158 SDY = 5,45035514357879 Max=17
Q[i,i] =9000 MY = 6,36842105263158 SDY = 5,45035514357879 Max=17
Q[i,i] =9100 MY = 6,36842105263158 SDY = 5,45035514357879 Max=17
Q[i,i] =9200 MY = 6,31578947368421 SDY = 5,49691426911449 Max=17
Q[i,i] =9300 MY = 6,31578947368421 SDY = 5,49691426911449 Max=17
Q[i,i] =9400 MY = 6,31578947368421 SDY = 5,49691426911449 Max=17
Q[i,i] =9500 MY = 6,31578947368421 SDY = 5,49691426911449 Max=17
Q[i,i] =9600 MY = 6,26315789473684 SDY = 5,55207031336446 Max=17
Q[i,i] =9700 MY = 6,26315789473684 SDY = 5,55207031336446 Max=17
Q[i,i] =9800 MY = 6,26315789473684 SDY = 5,55207031336446 Max=17
Q[i,i] =9900 MY = 6,26315789473684 SDY = 5,55207031336446 Max=17
